日期,类型,代码,名称,连板数
20260414,ZT,sh603171,税友股份,1.0
20260414,ZT,sh603383,顶点软件,1.0
20260414,ZT,sz301189,奥尼电子,1.0
20260414,ZT,sz002107,沃华医药,1.0
20260414,ZT,sh603139,康惠股份,1.0
20260414,ZT,sh600664,哈药股份,1.0
20260414,ZT,sh600173,卧龙新能,1.0
20260414,ZT,sh601778,晶科科技,1.0
20260414,ZT,sz002157,正邦科技,1.0
20260414,ZT,sh600855,航天长峰,1.0
20260414,ZT,sz002149,西部材料,1.0
20260414,ZT,sh601588,北辰实业,1.0
20260414,ZT,sz002314,南山控股,1.0
20260414,ZT,sz002328,新朋股份,1.0
20260414,ZT,sh603269,海鸥股份,1.0
20260414,ZT,sz002023,海特高新,1.0
20260414,ZT,sz301219,腾远钴业,1.0
20260414,ZT,sz002885,京泉华,1.0
20260414,ZT,sh605167,利柏特  ,1.0
20260414,ZT,sz002713,*ST东易,1.0
20260414,ZT,sh603813,*ST原尚 ,1.0
20260414,ZT,sh600238,*ST椰岛 ,1.0
20260414,ZT,sh600243,*ST海华 ,1.0
20260414,ZT,sh600381,*ST春天 ,1.0
20260414,ZT,sz001270,*ST铖昌,1.0
20260414,ZT,sz000929,*ST兰黄,1.0
20260414,ZT,sz000752,ST西发,1.0
20260414,ZT,sh603389,*ST亚振 ,1.0
20260414,ZT,sz000004,*ST国华,1.0
20260414,ZT,sz002630,ST华西,1.0
20260414,ZT,sh688287,*ST观典 ,1.0
20260414,ZT,sz002305,*ST南置,1.0
20260414,ZT,sz000711,ST京蓝,1.0
20260414,ZT,sz000608,*ST阳光,1.0
20260414,ZT,sz002808,*ST恒久,1.0
20260414,ZT,sz002692,远程股份,1.0
20260414,ZT,sh603585,苏利股份,1.0
20260414,ZT,sz002647,仁东控股,1.0
20260414,ZT,sz002686,亿利达,1.0
20260414,ZT,sh600539,狮头股份,1.0
20260414,ZT,sh600469,风神股份,1.0
20260414,ZT,sz002051,中工国际,1.0
20260414,ZT,sh603698,航天工程,1.0
20260415,ZT,sz002580,圣阳股份,5.0
20260415,ZT,sz002297,博云新材,3.0
20260415,ZT,sz002124,天邦食品,3.0
20260415,ZT,sz002051,中工国际,2.0
20260415,ZT,sz301189,奥尼电子,2.0
20260415,ZT,sz000889,中嘉博创,2.0
20260415,ZT,sh603629,利通电子,2.0
20260415,ZT,sz002990,盛视科技,2.0
20260415,ZT,sh600605,汇通能源,2.0
20260415,ZT,sh600664,哈药股份,2.0
20260415,ZT,sh603698,航天工程,2.0
20260415,ZT,sz002589,瑞康医药,1.0
20260415,ZT,sz000919,金陵药业,1.0
20260415,ZT,sh600267,海正药业,1.0
20260415,ZT,sz002038,双鹭药业,1.0
20260415,ZT,sh688166,博瑞医药,1.0
20260415,ZT,sz000788,北大医药,1.0
20260415,ZT,sh600572,康恩贝  ,1.0
20260415,ZT,sh600488,津药药业,1.0
20260415,ZT,sh600594,益佰制药,1.0
20260415,ZT,sh603773,沃格光电,1.0
20260415,ZT,sz001208,华菱线缆,1.0
20260415,ZT,sz002361,神剑股份,1.0
20260415,ZT,sh605222,起帆电缆,1.0
20260415,ZT,sz002468,申通快递,1.0
20260415,ZT,sh605098,行动教育,1.0
20260415,ZT,sh603444,吉比特  ,1.0
20260415,ZT,sz002824,和胜股份,1.0
20260415,ZT,sh603327,福蓉科技,1.0
20260415,ZT,sh600135,乐凯胶片,1.0
20260415,ZT,sz000785,居然智家,1.0
20260415,ZT,sz002798,帝欧水华,1.0
20260415,ZT,sh605289,罗曼股份,1.0
20260415,ZT,sz002787,华源控股,1.0
20260415,ZT,sz003036,泰坦股份,1.0
20260415,ZT,sz002788,鹭燕医药,1.0
20260415,ZT,sz301408,华人健康,1.0
20260415,ZT,sz002498,汉缆股份,1.0
20260415,ZT,sh603063,禾望电气,1.0
20260415,ZT,sh603815,交建股份,1.0
20260415,ZT,sh688805,健信超导,1.0
20260415,ZT,sz000026,飞亚达,1.0
20260415,ZT,sh603459,红板科技,1.0
20260415,ZT,sh600238,*ST椰岛 ,1.0
20260415,ZT,sz001270,*ST铖昌,1.0
20260415,ZT,sh603021,ST华鹏  ,1.0
20260415,ZT,sz000004,*ST国华,1.0
20260415,ZT,sz002630,ST华西,1.0
20260415,ZT,sh688287,*ST观典 ,1.0
20260415,ZT,sh605081,*ST太和 ,1.0
20260415,ZT,sz002569,*ST步森,1.0
20260415,ZT,sh600599,*ST熊猫 ,1.0
20260415,ZT,sh603268,*ST松发 ,1.0
20260415,ZT,sh600581,*ST八钢 ,1.0
20260415,ZT,sh603950,长源东谷,1.0
20260415,ZT,sh603687,大胜达  ,1.0
20260415,ZT,sh605365,立达信  ,1.0
20260415,ZT,sh603890,春秋电子,1.0
20260415,ZT,sh603285,键邦股份,1.0
20260415,ZT,sh603216,梦天家居,1.0
20260415,ZT,sh603150,万朗磁塑,1.0
20260415,ZT,sz002705,新宝股份,1.0
20260415,ZT,sz002033,丽江股份,1.0
20260415,ZT,sh600683,京投发展,1.0
20260415,ZT,sh605366,宏柏新材,1.0
20260415,ZT,sh605388,均瑶健康,1.0
20260415,ZT,sz002891,中宠股份,1.0
20260415,ZT,sz001896,豫能控股,1.0
20260416,ZT,sz002580,圣阳股份,6.0
20260416,ZT,sz002297,博云新材,4.0
20260416,ZT,sz002990,盛视科技,3.0
20260416,ZT,sz002033,丽江股份,2.0
20260416,ZT,sh600683,京投发展,2.0
20260416,ZT,sz002468,申通快递,2.0
20260416,ZT,sh605388,均瑶健康,2.0
20260416,ZT,sh603687,大胜达  ,2.0
20260416,ZT,sz000967,盈峰环境,1.0
20260416,ZT,sz002929,润建股份,1.0
20260416,ZT,sz002771,真视通,1.0
20260416,ZT,sz000815,美利云,1.0
20260416,ZT,sh603322,超讯通信,1.0
20260416,ZT,sh600666,奥瑞德  ,1.0
20260416,ZT,sz002757,南兴股份,1.0
20260416,ZT,sh600156,华升股份,1.0
20260416,ZT,sh603985,恒润股份,1.0
20260416,ZT,sz300798,锦鸡股份,1.0
20260416,ZT,sh603315,福鞍股份,1.0
20260416,ZT,sh688227,品高股份,1.0
20260416,ZT,sh603220,中贝通信,1.0
20260416,ZT,sh600284,浦东建设,1.0
20260416,ZT,sz301396,宏景科技,1.0
20260416,ZT,sz002875,安奈儿,1.0
20260416,ZT,sz002213,大为股份,1.0
20260416,ZT,sz001203,大中矿业,1.0
20260416,ZT,sh603906,龙蟠科技,1.0
20260416,ZT,sz002263,大东南,1.0
20260416,ZT,sh603052,可川科技,1.0
20260416,ZT,sz002850,科达利,1.0
20260416,ZT,sz000546,金圆股份,1.0
20260416,ZT,sz000593,德龙汇能,1.0
20260416,ZT,sz000762,西藏矿业,1.0
20260416,ZT,sz301148,嘉戎技术,1.0
20260416,ZT,sh603032,德新科技,1.0
20260416,ZT,sh603897,长城科技,1.0
20260416,ZT,sh603920,世运电路,1.0
20260416,ZT,sz001268,联合精密,1.0
20260416,ZT,sz001230,劲旅环境,1.0
20260416,ZT,sh603933,睿能科技,1.0
20260416,ZT,sz002209,达 意 隆,1.0
20260416,ZT,sz300905,宝丽迪,1.0
20260416,ZT,sz000782,恒申新材,1.0
20260416,ZT,sh603826,坤彩科技,1.0
20260416,ZT,sz002802,洪汇新材,1.0
20260416,ZT,sh605166,聚合顺  ,1.0
20260416,ZT,sh600961,株冶集团,1.0
20260416,ZT,sz000657,中钨高新,1.0
20260416,ZT,sz002237,恒邦股份,1.0
20260416,ZT,sh600549,厦门钨业,1.0
20260416,ZT,sh600768,宁波富邦,1.0
20260416,ZT,sz000570,苏常柴Ａ,1.0
20260416,ZT,sh601778,晶科科技,1.0
20260416,ZT,sz002613,北玻股份,1.0
20260416,ZT,sz002062,宏润建设,1.0
20260416,ZT,sz002333,罗普斯金,1.0
20260416,ZT,sh605060,联德股份,1.0
20260416,ZT,sz002595,豪迈科技,1.0
20260416,ZT,sh600875,东方电气,1.0
20260416,ZT,sz002421,达实智能,1.0
20260416,ZT,sh688668,鼎通科技,1.0
20260416,ZT,sz301603,乔锋智能,1.0
20260416,ZT,sh600749,西藏旅游,1.0
20260416,ZT,sz002491,通鼎互联,1.0
20260416,ZT,sz000070,特发信息,1.0
20260416,ZT,sz002008,大族激光,1.0
20260416,ZT,sh605287,德才股份,1.0
20260416,ZT,sz002528,ST英飞拓,1.0
20260416,ZT,sz000004,*ST国华,1.0
20260416,ZT,sh688287,*ST观典 ,1.0
20260416,ZT,sh605081,*ST太和 ,1.0
20260416,ZT,sh603268,*ST松发 ,1.0
20260416,ZT,sz000711,ST京蓝,1.0
20260416,ZT,sz000609,ST中迪,1.0
20260416,ZT,sz002581,ST未名,1.0
20260416,ZT,sz002848,*ST高斯,1.0
20260416,ZT,sz002726,龙大美食,1.0
20260416,ZT,sz002940,昂利康,1.0
20260416,ZT,sz003041,真爱美家,1.0
20260416,ZT,sz000571,新大洲A,1.0
20260416,ZT,sz300027,华谊兄弟,1.0
20260416,ZT,sh600507,方大特钢,1.0
20260416,ZT,sz300736,百邦科技,1.0
20260416,ZT,sz002859,洁美科技,1.0
20260416,ZT,sh603878,武进不锈,1.0
20260416,ZT,sh600719,大连热电,1.0
20260416,ZT,sh600847,万里股份,1.0
20260416,ZT,sh605336,帅丰电器,1.0
20260417,ZT,sz002580,圣阳股份,7.0
20260417,ZT,sz002297,博云新材,5.0
20260417,ZT,sz002990,盛视科技,4.0
20260417,ZT,sh600683,京投发展,3.0
20260417,ZT,sh605388,均瑶健康,3.0
20260417,ZT,sh600156,华升股份,2.0
20260417,ZT,sh688227,品高股份,2.0
20260417,ZT,sh603315,福鞍股份,2.0
20260417,ZT,sz002802,洪汇新材,2.0
20260417,ZT,sh603052,可川科技,2.0
20260417,ZT,sz300905,宝丽迪,2.0
20260417,ZT,sh600961,株冶集团,2.0
20260417,ZT,sz002940,昂利康,2.0
20260417,ZT,sz002980,华盛昌,1.0
20260417,ZT,sh600330,天通股份,1.0
20260417,ZT,sh603083,剑桥科技,1.0
20260417,ZT,sh603118,共进股份,1.0
20260417,ZT,sz002957,科瑞技术,1.0
20260417,ZT,sz002428,云南锗业,1.0
20260417,ZT,sh603031,安孚科技,1.0
20260417,ZT,sz002281,光迅科技,1.0
20260417,ZT,sh688807,优迅股份,1.0
20260417,ZT,sz000936,华西股份,1.0
20260417,ZT,sz002975,博杰股份,1.0
20260417,ZT,sh688628,优利德  ,1.0
20260417,ZT,sz003031,中瓷电子,1.0
20260417,ZT,sh603738,泰晶科技,1.0
20260417,ZT,sh600703,三安光电,1.0
20260417,ZT,sz002796,世嘉科技,1.0
20260417,ZT,sh600208,衢州发展,1.0
20260417,ZT,sh600962,国投中鲁,1.0
20260417,ZT,sh600641,先导基电,1.0
20260417,ZT,bj920526,凯华材料,1.0
20260417,ZT,bj920012,创达新材,1.0
20260417,ZT,sh603178,圣龙股份,1.0
20260417,ZT,sh603278,大业股份,1.0
20260417,ZT,sh600520,三佳科技,1.0
20260417,ZT,sz301319,唯特偶,1.0
20260417,ZT,sh603926,铁流股份,1.0
20260417,ZT,sz002547,春兴精工,1.0
20260417,ZT,sh603629,利通电子,1.0
20260417,ZT,sz002217,合力泰,1.0
20260417,ZT,sh600152,维科技术,1.0
20260417,ZT,sz002108,沧州明珠,1.0
20260417,ZT,sh688560,明冠新材,1.0
20260417,ZT,sz300806,斯迪克,1.0
20260417,ZT,sh603773,沃格光电,1.0
20260417,ZT,sz300776,帝尔激光,1.0
20260417,ZT,sh600707,彩虹股份,1.0
20260417,ZT,sh600552,凯盛科技,1.0
20260417,ZT,sz002418,康盛股份,1.0
20260417,ZT,sz003018,金富科技,1.0
20260417,ZT,sh603203,快克智能,1.0
20260417,ZT,sz001400,江顺科技,1.0
20260417,ZT,sz002203,海亮股份,1.0
20260417,ZT,sz001389,广合科技,1.0
20260417,ZT,sz002866,传艺科技,1.0
20260417,ZT,sh600727,鲁北化工,1.0
20260417,ZT,sz002081,金 螳 螂,1.0
20260417,ZT,sh600234,科新发展,1.0
20260417,ZT,sz002628,成都路桥,1.0
20260417,ZT,sh603063,禾望电气,1.0
20260417,ZT,sz002706,良信股份,1.0
20260417,ZT,sz301237,和顺科技,1.0
20260417,ZT,sz000037,深南电A,1.0
20260417,ZT,sh601619,嘉泽新能,1.0
20260417,ZT,sz002528,ST英飞拓,1.0
20260417,ZT,sz000711,ST京蓝,1.0
20260417,ZT,sz002630,ST华西,1.0
20260417,ZT,sh600696,*ST岩石 ,1.0
20260417,ZT,sh603557,ST起步  ,1.0
20260417,ZT,sz002487,大金重工,1.0
20260417,ZT,sz002259,升达林业,1.0
20260417,ZT,sh605298,必得科技,1.0
20260417,ZT,sh603922,金鸿顺  ,1.0
20260417,ZT,sz001330,博纳影业,1.0
20260420,ZT,sz002297,博云新材,6.0
20260420,ZT,sh600156,华升股份,3.0
20260420,ZT,sh603268,松发股份,3.0
20260420,ZT,sh603052,可川科技,3.0
20260420,ZT,sh600961,株冶集团,3.0
20260420,ZT,sh600234,科新发展,2.0
20260420,ZT,sz001400,江顺科技,2.0
20260420,ZT,sh603773,沃格光电,2.0
20260420,ZT,sh600330,天通股份,2.0
20260420,ZT,sh600707,彩虹股份,2.0
20260420,ZT,sz002428,云南锗业,2.0
20260420,ZT,sz002217,合力泰,2.0
20260420,ZT,sz002418,康盛股份,2.0
20260420,ZT,sz003018,金富科技,2.0
20260420,ZT,sh603178,圣龙股份,2.0
20260420,ZT,sz002081,金 螳 螂,2.0
20260420,ZT,sh605222,起帆电缆,1.0
20260420,ZT,sz002361,神剑股份,1.0
20260420,ZT,sh603017,中衡设计,1.0
20260420,ZT,sz002560,通达股份,1.0
20260420,ZT,sh603130,云中马  ,1.0
20260420,ZT,sz300540,蜀道装备,1.0
20260420,ZT,sz001229,魅视科技,1.0
20260420,ZT,sz002149,西部材料,1.0
20260420,ZT,sh688811,有研复材,1.0
20260420,ZT,sz002324,普利特,1.0
20260420,ZT,sh600118,中国卫星,1.0
20260420,ZT,sh601698,中国卫通,1.0
20260420,ZT,sz002935,天奥电子,1.0
20260420,ZT,sz003006,百亚股份,1.0
20260420,ZT,sh603025,大豪科技,1.0
20260420,ZT,sz000404,长虹华意,1.0
20260420,ZT,sh603699,纽威股份,1.0
20260420,ZT,sh600872,中炬高新,1.0
20260420,ZT,sh603912,佳力图  ,1.0
20260420,ZT,sz002536,飞龙股份,1.0
20260420,ZT,sh600979,广安爱众,1.0
20260420,ZT,sz002491,通鼎互联,1.0
20260420,ZT,sh600184,光电股份,1.0
20260420,ZT,sz002309,中利集团,1.0
20260420,ZT,sz000586,汇源通信,1.0
20260420,ZT,sh600522,中天科技,1.0
20260420,ZT,sh600601,方正科技,1.0
20260420,ZT,sh600103,青山纸业,1.0
20260420,ZT,sz002843,泰嘉股份,1.0
20260420,ZT,sz002692,远程股份,1.0
20260420,ZT,sz002300,太阳电缆,1.0
20260420,ZT,sz002885,京泉华,1.0
20260420,ZT,sz001896,豫能控股,1.0
20260420,ZT,sh605162,新中港  ,1.0
20260420,ZT,sh600149,廊坊发展,1.0
20260420,ZT,sh600590,泰豪科技,1.0
20260420,ZT,sz000880,潍柴重机,1.0
20260420,ZT,sh603318,水发燃气,1.0
20260420,ZT,sh605168,三人行  ,1.0
20260420,ZT,sz002331,皖通科技,1.0
20260420,ZT,sh603108,润达医疗,1.0
20260420,ZT,sz002242,九阳股份,1.0
20260420,ZT,sh605299,舒华体育,1.0
20260420,ZT,sz002803,吉宏股份,1.0
20260420,ZT,sh600206,有研新材,1.0
20260420,ZT,sz002647,仁东控股,1.0
20260420,ZT,sz001270,*ST铖昌,1.0
20260420,ZT,sz000609,ST中迪,1.0
20260420,ZT,sh600696,*ST岩石 ,1.0
20260420,ZT,sz002496,*ST辉丰,1.0
20260420,ZT,sz000752,ST西发,1.0
20260420,ZT,sh603843,*ST正平 ,1.0
20260420,ZT,sh603789,*ST星农 ,1.0
20260420,ZT,sz002289,*ST宇顺,1.0
20260420,ZT,sh603595,ST东尼  ,1.0
20260420,ZT,sz002620,ST瑞和,1.0
20260420,ZT,sh600243,*ST海华 ,1.0
20260420,ZT,sh600381,*ST春天 ,1.0
20260420,ZT,sz002512,ST达华,1.0
20260420,ZT,sh603813,*ST原尚 ,1.0
20260420,ZT,sh603261,*ST立航 ,1.0
20260420,ZT,sz002686,亿利达,1.0
20260420,ZT,sz003023,彩虹集团,1.0
20260420,ZT,sh600800,渤海化学,1.0
20260420,ZT,sh603057,紫燕食品,1.0
20260420,ZT,sh603778,国晟科技,1.0
20260420,ZT,sh600433,冠豪高新,1.0
20260420,ZT,sh603332,苏州龙杰,1.0
20260420,ZT,sh603489,八方股份,1.0
20260420,ZT,sz002492,恒基达鑫,1.0
20260420,ZT,sz001366,播恩集团,1.0
20260420,ZT,sz000949,新乡化纤,1.0
20260420,ZT,sz301265,华新科技,1.0
20260420,ZT,sh600072,中船科技,1.0
20260421,ZT,sh600961,株冶集团,4.0
20260421,ZT,sz003018,金富科技,3.0
20260421,ZT,sh603178,圣龙股份,3.0
20260421,ZT,sz002081,金 螳 螂,3.0
20260421,ZT,sh603017,中衡设计,2.0
20260421,ZT,sh600979,广安爱众,2.0
20260421,ZT,sz002361,神剑股份,2.0
20260421,ZT,sh600103,青山纸业,2.0
20260421,ZT,sh600678,四川金顶,1.0
20260421,ZT,sh600736,苏州高新,1.0
20260421,ZT,sz002565,顺灏股份,1.0
20260421,ZT,sz002338,奥普光电,1.0
20260421,ZT,sz002201,九鼎新材,1.0
20260421,ZT,sz002342,巨力索具,1.0
20260421,ZT,sz000539,粤电力Ａ,1.0
20260421,ZT,sh600032,浙江新能,1.0
20260421,ZT,sh600396,华电辽能,1.0
20260421,ZT,sz000690,宝新能源,1.0
20260421,ZT,sz002752,昇兴股份,1.0
20260421,ZT,sz300533,冰川网络,1.0
20260421,ZT,sh688661,和林微纳,1.0
20260421,ZT,sz001268,联合精密,1.0
20260421,ZT,sh603030,全筑股份,1.0
20260421,ZT,sh600699,均胜电子,1.0
20260421,ZT,sh603738,泰晶科技,1.0
20260421,ZT,sz301486,致尚科技,1.0
20260421,ZT,sh600520,三佳科技,1.0
20260421,ZT,sh688268,华特气体,1.0
20260421,ZT,sh605365,立达信  ,1.0
20260421,ZT,sh600308,华泰股份,1.0
20260421,ZT,sz000819,岳阳兴长,1.0
20260421,ZT,sz000802,北京文化,1.0
20260421,ZT,sh600715,文投控股,1.0
20260421,ZT,sz003027,同兴科技,1.0
20260421,ZT,sh688020,方邦股份,1.0
